smiles,mol,tpsa,mol_w,qed,HBA,HBD,logP,MR
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,<rdkit.Chem.rdchem.Mol object at 0x00000291434B5ED0>,268.17,467.259127764001,0.17400656822855506,14,10,-6.295799999999999,108.37100000000002
CC(N)C(=O)Nc1c(C)cccc1C,<rdkit.Chem.rdchem.Mol object at 0x00000291434B5F30>,55.120000000000005,192.126263132,0.7472361299391437,2,2,1.5891399999999998,58.195100000000025
Cc1[nH]c(\C=C2/C(=O)Nc3ccc(F)cc23)c(C)c1C(=O)NCCN1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B5F90>,77.22999999999999,396.19615426000075,0.6799925545825998,3,3,3.088940000000002,111.17460000000005
Cc1[nH]c(\C=C2/C(=O)Nc3ccc(F)cc23)c(C)c1C(=O)NCCN1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B6030>,77.22999999999999,396.19615426000075,0.6799925545825998,3,3,3.088940000000002,111.17460000000005
Cc1[nH]c(\C=C2/C(=O)Nc3ccc(F)cc23)c(C)c1C(=O)NCCN1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B6090>,77.22999999999999,396.19615426000075,0.6799925545825998,3,3,3.088940000000002,111.17460000000005
CC(C)CCCC(C)CCCC(C)CCCC1(C)CCc2c(C)c(OC(=O)CCC(=O)OCCO)c(C)c(C)c2O1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B60F0>,82.06000000000002,574.4233395760015,0.14011470824129904,6,1,8.355760000000009,165.63979999999964
CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCc2c(C)c(OC(=O)CCC(=O)OCCO)c(C)c(C)c2O1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B6150>,82.06000000000002,574.4233395760015,0.14011470824129904,6,1,8.355760000000009,165.63979999999964
CCOC(=O)NNc1nncc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x00000291434B61B0>,76.14,232.096025624,0.7875741856184144,5,2,1.7027999999999996,63.318400000000025
C[C@@H]1CCN(C[C@@H]1N(C)c1ncnc2[nH]ccc12)C(=O)CC#N,<rdkit.Chem.rdchem.Mol object at 0x00000291434B6210>,88.91,312.1698592600006,0.9284511020269033,5,1,1.5447799999999994,86.67070000000004
C[C@@H]1CCN(C[C@@H]1N(C)c1ncnc2[nH]ccc12)C(=O)CC#N,<rdkit.Chem.rdchem.Mol object at 0x00000291434B6270>,88.91,312.1698592600006,0.9284511020269033,5,1,1.5447799999999994,86.67070000000004
C[C@@H]1CCN(C[C@@H]1N(C)c1ncnc2[nH]ccc12)C(=O)CC#N,<rdkit.Chem.rdchem.Mol object at 0x00000291434B62D0>,88.91,312.1698592600006,0.9284511020269033,5,1,1.5447799999999994,86.67070000000004
CCC1=C(C)NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc12,<rdkit.Chem.rdchem.Mol object at 0x00000291434B6330>,61.31000000000002,382.1892573120007,0.8106058326816094,6,1,4.217600000000004,110.75170000000006
CCc1ccc(Cc2ccc3CO[C@]4(O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c3c2)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B6390>,99.38000000000001,386.1729385520007,0.6257018128183676,6,4,0.9965999999999995,101.51420000000002
CCc1ccc(Cc2ccc3CO[C@]4(O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c3c2)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B63F0>,99.38000000000001,386.1729385520007,0.6257018128183676,6,4,0.9965999999999995,101.51420000000002
Cc1ccccc1OCC(O)CNCCOc1ccc(cc1)C(N)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291434B6450>,93.81,344.1736072480007,0.5680521002826907,5,3,1.5022199999999999,96.00540000000005
Cc1ccc(cc1)S(=O)(=O)NC(=O)NN1CCCCCC1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B64B0>,78.50999999999999,311.1303625320006,0.8915880432277353,4,2,1.77392,80.07320000000004
Cc1ccc(cc1)S(=O)(=O)NC(=O)NN1CCCCCC1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B6510>,78.50999999999999,311.1303625320006,0.8915880432277353,4,2,1.77392,80.07320000000004
Cc1ccc(cc1)S(=O)(=O)NC(=O)NN1CCCCCC1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B6570>,78.50999999999999,311.1303625320006,0.8915880432277353,4,2,1.77392,80.07320000000004
C(C1=NCCN1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B65D0>,24.39,160.100048384,0.6910509635760046,2,1,1.2308000000000001,50.450700000000026
C(C1=NCCN1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B6630>,24.39,160.100048384,0.6910509635760046,2,1,1.2308000000000001,50.450700000000026
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B6690>,75.27000000000001,270.1038134360004,0.8008194430489943,3,2,1.78302,69.80720000000004
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B66F0>,75.27000000000001,270.1038134360004,0.8008194430489943,3,2,1.78302,69.80720000000004
Cc1ccc(cc1)C(=O)c1cc(O)c(O)c(c1)[N+]([O-])=O,<rdkit.Chem.rdchem.Mol object at 0x00000291434B6750>,100.66999999999999,273.0637224520003,0.38710486030618185,5,2,2.545420000000002,71.03750000000001
Cc1ccc(cc1)C(=O)c1cc(O)c(O)c(c1)[N+]([O-])=O,<rdkit.Chem.rdchem.Mol object at 0x00000291434B67B0>,100.66999999999999,273.0637224520003,0.38710486030618185,5,2,2.545420000000002,71.03750000000001
Cc1c(Cl)cccc1Nc1ccccc1C(O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291434B6810>,49.33,261.05565630400014,0.8748545232166112,3,2,4.090220000000002,72.87300000000003
Cc1c(Cl)cccc1Nc1ccccc1C(O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291434B6870>,49.33,261.05565630400014,0.8748545232166112,3,2,4.090220000000002,72.87300000000003
Cc1cccc(Oc2cnc(=O)[nH]c2)c1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B68D0>,54.98,202.07422756,0.808314134929686,3,1,1.8706199999999995,56.110700000000016
Cc1cccc(Oc2cnc(=O)[nH]c2)c1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B6930>,54.98,202.07422756,0.808314134929686,3,1,1.8706199999999995,56.110700000000016
Cc1ccc(cc1)C(=O)c1ccc(CC(O)=O)n1C,<rdkit.Chem.rdchem.Mol object at 0x00000291434B6990>,59.3,257.10519334,0.8540302270880286,4,1,2.1916199999999995,71.36430000000003
Cc1ccc(cc1)C(=O)c1ccc(CC(O)=O)n1C,<rdkit.Chem.rdchem.Mol object at 0x00000291434B69F0>,59.3,257.10519334,0.8540302270880286,4,1,2.1916199999999995,71.36430000000003
CN(C(=S)Oc1ccc2ccccc2c1)c1cccc(C)c1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B6A50>,12.47,307.1030851640005,0.6216585639540908,2,0,4.948320000000003,96.75600000000004
CN(C(=S)Oc1ccc2ccccc2c1)c1cccc(C)c1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B6AB0>,12.47,307.1030851640005,0.6216585639540908,2,0,4.948320000000003,96.75600000000004
Cc1ccc(NC2=NCCN2)c(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B6B10>,36.42,209.071975064,0.7426974097618587,3,2,2.01952,60.11640000000002
CN(C)c1ccc2nc3cc(C)c(N)cc3[s+]c2c1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B6B70>,42.150000000000006,270.1059449320904,0.41642782717775,3,1,3.6872200000000017,85.00940000000003
Cc1cccc(c1)N1CC(CO)OC1=O,<rdkit.Chem.rdchem.Mol object at 0x00000291434B6BD0>,49.77,207.089543276,0.7950896625084042,3,1,1.31252,55.87980000000003
CC(CN1CCCCC1)C(=O)c1ccc(C)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B6C30>,20.310000000000002,245.177964356,0.7585775275817873,2,0,3.2997200000000024,74.96450000000004
CC(CN1CCCCC1)C(=O)c1ccc(C)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B6C90>,20.310000000000002,245.177964356,0.7585775275817873,2,0,3.2997200000000024,74.96450000000004
COc1ccc2c(cccc2c1C(F)(F)F)C(=S)N(C)CC(O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291434B6CF0>,49.77,357.06464896800037,0.8482528251216538,4,1,3.5591000000000035,87.46780000000004
COc1ccc2c(cccc2c1C(F)(F)F)C(=S)N(C)CC(O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291434B6D50>,49.77,357.06464896800037,0.8482528251216538,4,1,3.5591000000000035,87.46780000000004
COc1ccc2c(cccc2c1C(F)(F)F)C(=S)N(C)CC(O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291434B6DB0>,49.77,357.06464896800037,0.8482528251216538,4,1,3.5591000000000035,87.46780000000004
CC(C)N(CC[C@H](c1ccccc1)c1cc(C)ccc1O)C(C)C,<rdkit.Chem.rdchem.Mol object at 0x00000291434B6E10>,23.47,325.24056461200087,0.7423399651919788,2,1,5.3414200000000065,102.72380000000007
CC(C)N(CC[C@H](c1ccccc1)c1cc(C)ccc1O)C(C)C,<rdkit.Chem.rdchem.Mol object at 0x00000291434B6E70>,23.47,325.24056461200087,0.7423399651919788,2,1,5.3414200000000065,102.72380000000007
CC(C)N(CC[C@H](c1ccccc1)c1cc(C)ccc1O)C(C)C,<rdkit.Chem.rdchem.Mol object at 0x00000291434B6ED0>,23.47,325.24056461200087,0.7423399651919788,2,1,5.3414200000000065,102.72380000000007
Cc1cc(ccc1Oc1ccc(SC(F)(F)F)cc1)-n1c(=O)[nH]c(=O)n(C)c1=O,<rdkit.Chem.rdchem.Mol object at 0x00000291434B6F30>,86.09,425.0657115880004,0.6499666814307533,7,1,2.93712,101.06570000000005
Cc1cc(ccc1Oc1ccc(SC(F)(F)F)cc1)-n1c(=O)[nH]c(=O)n(C)c1=O,<rdkit.Chem.rdchem.Mol object at 0x00000291434B6F90>,86.09,425.0657115880004,0.6499666814307533,7,1,2.93712,101.06570000000005
Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc23)c(C)c1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B7030>,69.64,448.1553703400007,0.540891219756549,3,2,5.683140000000005,127.63350000000003
Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc23)c(C)c1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B7090>,69.64,448.1553703400007,0.540891219756549,3,2,5.683140000000005,127.63350000000003
CCCc1c(OCCCCc2nnn[nH]2)ccc(C(C)=O)c1O,<rdkit.Chem.rdchem.Mol object at 0x00000291434B70F0>,100.99000000000001,318.1691905640006,0.5438480315418144,6,2,2.462100000000001,84.71700000000003
CC(=O)c1ccc2OC(C)(C)[C@@H](O)[C@@H](NC(=O)c3ccc(F)c(Cl)c3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B7150>,75.63,391.0986639880005,0.7823821754275344,4,2,3.684700000000002,98.77750000000002
CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B71B0>,115.54,339.09878763200055,0.7386170940393365,8,1,-0.3953999999999982,71.60420000000005
CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B7210>,115.54,339.09878763200055,0.7386170940393365,8,1,-0.3953999999999982,71.60420000000005
CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B7270>,115.54,339.09878763200055,0.7386170940393365,8,1,-0.3953999999999982,71.60420000000005
CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B72D0>,115.54,339.09878763200055,0.7386170940393365,8,1,-0.3953999999999982,71.60420000000005
N#Cc1cc(ccn1)-c1n[nH]c(n1)-c1ccncc1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B7330>,91.14,248.08104425599998,0.746173623569717,5,1,1.8003799999999996,67.5597
CC[C@@]1(O)C(=O)OCc2c1cc1-c3nc4ccc(O)c(CN(C)C)c4cc3Cn1c2=O,<rdkit.Chem.rdchem.Mol object at 0x00000291434B7390>,104.88999999999999,421.16377083600065,0.4865420212105026,8,2,1.8468,113.58060000000005
CC[C@@]1(O)C(=O)OCc2c1cc1-c3nc4ccc(O)c(CN(C)C)c4cc3Cn1c2=O,<rdkit.Chem.rdchem.Mol object at 0x00000291434B73F0>,104.88999999999999,421.16377083600065,0.4865420212105026,8,2,1.8468,113.58060000000005
CC[C@@]1(O)C(=O)OCc2c1cc1-c3nc4ccc(O)c(CN(C)C)c4cc3Cn1c2=O,<rdkit.Chem.rdchem.Mol object at 0x00000291434B7450>,104.88999999999999,421.16377083600065,0.4865420212105026,8,2,1.8468,113.58060000000005
CC[C@@]1(O)C(=O)OCc2c1cc1-c3nc4ccc(O)c(CN(C)C)c4cc3Cn1c2=O,<rdkit.Chem.rdchem.Mol object at 0x00000291434B74B0>,104.88999999999999,421.16377083600065,0.4865420212105026,8,2,1.8468,113.58060000000005
CC[C@@]1(O)C(=O)OCc2c1cc1-c3nc4ccc(O)c(CN(C)C)c4cc3Cn1c2=O,<rdkit.Chem.rdchem.Mol object at 0x00000291434B7510>,104.88999999999999,421.16377083600065,0.4865420212105026,8,2,1.8468,113.58060000000005
CC[C@@]1(O)C(=O)OCc2c1cc1-c3nc4ccc(O)c(CN(C)C)c4cc3Cn1c2=O,<rdkit.Chem.rdchem.Mol object at 0x00000291434B7570>,104.88999999999999,421.16377083600065,0.4865420212105026,8,2,1.8468,113.58060000000005
CC(C)NC(=O)NS(=O)(=O)c1cnccc1Nc1cccc(C)c1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B75D0>,100.19000000000001,348.12561150000056,0.7708144759661694,5,3,2.5299200000000006,92.68790000000003
CC(C)NC(=O)NS(=O)(=O)c1cnccc1Nc1cccc(C)c1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B7630>,100.19000000000001,348.12561150000056,0.7708144759661694,5,3,2.5299200000000006,92.68790000000003
CCOC(=O)N1[C@H](CC)C[C@H](N(Cc2cc(cc(c2)C(F)(F)F)C(F)(F)F)C(=O)OC)c2cc(ccc12)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x00000291434B7690>,59.08,600.1670612600007,0.32493888820030065,4,0,8.197900000000006,126.77600000000002
CCOC(=O)N1[C@H](CC)C[C@H](N(Cc2cc(cc(c2)C(F)(F)F)C(F)(F)F)C(=O)OC)c2cc(ccc12)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x00000291434B76F0>,59.08,600.1670612600007,0.32493888820030065,4,0,8.197900000000006,126.77600000000002
Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B7750>,110.60000000000001,227.090605896,0.5647672953813633,7,3,-1.5338000000000005,54.52900000000002
CN(C)CCOc1ccc(cc1)C(\c1ccccc1)=C(\CCCl)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B77B0>,12.47,405.1859421960008,0.3094533539966837,2,0,6.215000000000006,124.62800000000004
CN(C)CCOc1ccc(cc1)C(\c1ccccc1)=C(\CCCl)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B7810>,12.47,405.1859421960008,0.3094533539966837,2,0,6.215000000000006,124.62800000000004
CN(C)CCOc1ccc(cc1)C(\c1ccccc1)=C(\CCCl)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B7870>,12.47,405.1859421960008,0.3094533539966837,2,0,6.215000000000006,124.62800000000004
CCC(=O)N1CCN(CC1)c1ccc(cc1C(F)(F)F)-n1c2c(ccc1=O)cnc1ccc(cc21)-c1cnc2ccccc2c1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B78D0>,71.33000000000001,607.2195097960008,0.2055846071099168,6,0,6.831500000000006,169.6689999999996
CCC(=O)N1CCN(CC1)c1ccc(cc1C(F)(F)F)-n1c2c(ccc1=O)cnc1ccc(cc21)-c1cnc2ccccc2c1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B7930>,71.33000000000001,607.2195097960008,0.2055846071099168,6,0,6.831500000000006,169.6689999999996
Nc1ccc(cn1)-c1ccc2ncc3ccc(=O)n(-c4cccc(c4)C(F)(F)F)c3c2c1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B7990>,73.80000000000001,432.11979576000044,0.38921376826480075,5,1,5.201900000000002,117.4914
Nc1ccc(cn1)-c1ccc2ncc3ccc(=O)n(-c4cccc(c4)C(F)(F)F)c3c2c1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B79F0>,73.80000000000001,432.11979576000044,0.38921376826480075,5,1,5.201900000000002,117.4914
CC(C)C[C@H]([C@H](O)C(=O)NO)C(=O)N[C@H](C(=O)OC1CCCC1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B7A50>,124.96,406.21038668000085,0.28180909114357006,6,4,1.8583000000000005,104.55470000000004
CC(C)C[C@H]([C@H](O)C(=O)NO)C(=O)N[C@H](C(=O)OC1CCCC1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B7AB0>,124.96,406.21038668000085,0.28180909114357006,6,4,1.8583000000000005,104.55470000000004
CC(C)C[C@H]([C@H](O)C(=O)NO)C(=O)N[C@H](C(=O)OC1CCCC1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B7B10>,124.96,406.21038668000085,0.28180909114357006,6,4,1.8583000000000005,104.55470000000004
CC(C)C[C@H]([C@H](O)C(=O)NO)C(=O)N[C@H](C(=O)OC1CCCC1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B7B70>,124.96,406.21038668000085,0.28180909114357006,6,4,1.8583000000000005,104.55470000000004
NC1CCN(C1)c1nc2n(cc(C(O)=O)c(=O)c2cc1F)-c1ccc(F)cc1F,<rdkit.Chem.rdchem.Mol object at 0x00000291434B7BD0>,101.44999999999999,404.1096250000004,0.6929194450857568,7,2,2.0385999999999997,98.97870000000003
NC1CCN(C1)c1nc2n(cc(C(O)=O)c(=O)c2cc1F)-c1ccc(F)cc1F,<rdkit.Chem.rdchem.Mol object at 0x00000291434B7C30>,101.44999999999999,404.1096250000004,0.6929194450857568,7,2,2.0385999999999997,98.97870000000003
Nc1ncnc2n(cc(C#N)c12)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,<rdkit.Chem.rdchem.Mol object at 0x00000291434B7C90>,150.44,291.09675389600034,0.5214604034185154,9,4,-1.5033200000000004,69.6648
COc1ccc(N2CCOCC2)c2sc(NC(=O)N3CCC(C)(O)CC3)nc12,<rdkit.Chem.rdchem.Mol object at 0x00000291434B7CF0>,87.16000000000001,406.16747631200076,0.8145636954959699,7,2,2.5202,109.65350000000005
CN1CCN(CC1)c1cc(Nc2cc(C)[nH]n2)nc(Sc2ccc(NC(=O)C3CC3)cc2)n1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B7D50>,102.07000000000001,464.21067851600077,0.4568163085513306,8,3,3.5032200000000016,130.2681
CN1CCN(CC1)c1cc(Nc2cc(C)[nH]n2)nc(Sc2ccc(NC(=O)C3CC3)cc2)n1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B7DB0>,102.07000000000001,464.21067851600077,0.4568163085513306,8,3,3.5032200000000016,130.2681
CC(C)(O)c1ccn2c(cnc2c1F)-c1ccc(F)c(c1)-c1ccc(F)cc1C#N,<rdkit.Chem.rdchem.Mol object at 0x00000291434B7E10>,61.32,407.12454679200044,0.5087783111533093,4,1,5.184680000000004,105.89780000000002
CN(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(CN3CCN(C)CC3)cc2)ncc1Cl,<rdkit.Chem.rdchem.Mol object at 0x00000291434B7E70>,93.69999999999999,515.1870218800009,0.46964888457367154,8,2,3.6149000000000022,140.13819999999987
NC(=O)Nc1sc(cc1C(N)=O)-c1ccc(F)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B7ED0>,98.21000000000001,279.0477757800003,0.8017404583515643,3,3,2.1437,71.437
NC(=O)Nc1sc(cc1C(N)=O)-c1ccc(F)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B7F30>,98.21000000000001,279.0477757800003,0.8017404583515643,3,3,2.1437,71.437
NC(=O)Nc1sc(cc1C(N)=O)-c1ccc(F)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B7F90>,98.21000000000001,279.0477757800003,0.8017404583515643,3,3,2.1437,71.437
OS(=O)(=O)c1ccc(cc1)-c1c2ccc(n2)c(-c2ccc(cc2)S(O)(=O)=O)c2ccc([nH]2)c(-c2ccc(cc2)S(O)(=O)=O)c2ccc(n2)c(-c2ccc(cc2)S(O)(=O)=O)c2ccc1[nH]2,<rdkit.Chem.rdchem.Mol object at 0x00000291434B8030>,274.84,934.074306400001,0.0782259586507263,14,6,8.310400000000007,239.8597999999997
CCCCNc1c(C(=O)OCC)c(C)nc2n(CC)ncc12,<rdkit.Chem.rdchem.Mol object at 0x00000291434B8090>,69.03999999999999,304.18992600800067,0.6283660799399212,6,1,3.148320000000002,87.29320000000004
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1cccn1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B80F0>,17.82,344.1080262240005,0.45454498474207145,2,0,5.376700000000004,101.84300000000002
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1cccn1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B8150>,17.82,344.1080262240005,0.45454498474207145,2,0,5.376700000000004,101.84300000000002
Clc1ccccc1C(C#N)(c1ccccc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B81B0>,23.79,303.0814771280004,0.6101975540501222,1,0,5.197980000000004,89.83100000000003
COc1cccc(c1)[C@]1(O)CCCC[C@H]1CN(C)C,<rdkit.Chem.rdchem.Mol object at 0x00000291434B8210>,32.7,263.1885290400002,0.9061758690933456,3,1,2.6346000000000007,77.40280000000006
CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O,<rdkit.Chem.rdchem.Mol object at 0x00000291434B8270>,107.13,615.0778804360007,0.33123880519002113,8,2,3.940120000000003,148.7573999999998
CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O,<rdkit.Chem.rdchem.Mol object at 0x00000291434B82D0>,107.13,615.0778804360007,0.33123880519002113,8,2,3.940120000000003,148.7573999999998
CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O,<rdkit.Chem.rdchem.Mol object at 0x00000291434B8330>,107.13,615.0778804360007,0.33123880519002113,8,2,3.940120000000003,148.7573999999998
CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O,<rdkit.Chem.rdchem.Mol object at 0x00000291434B8390>,107.13,615.0778804360007,0.33123880519002113,8,2,3.940120000000003,148.7573999999998
NCCCS(O)(=O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291434B83F0>,80.39,139.030314148,0.5026461364947535,4,2,-0.7769999999999997,30.086999999999996
CCOC(=O)[C@H](CCc1ccccc1)N[C@H](C)C(=O)N1C2CCCCC2C[C@H]1C(O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291434B8450>,95.94,430.24677218800093,0.5851031637925748,6,2,2.7733,116.41450000000009
NC[C@H]1CC[C@@H](CC1)C(O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291434B84B0>,63.32,157.11027872,0.6238523859342106,3,2,0.8361000000000001,42.13820000000001
NC[C@H]1CC[C@@H](CC1)C(O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291434B8510>,63.32,157.11027872,0.6238523859342106,3,2,0.8361000000000001,42.13820000000001
NC[C@H]1CC[C@@H](CC1)C(O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291434B8570>,63.32,157.11027872,0.6238523859342106,3,2,0.8361000000000001,42.13820000000001
NC[C@H]1CC[C@@H](CC1)C(O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291434B85D0>,63.32,157.11027872,0.6238523859342106,3,2,0.8361000000000001,42.13820000000001
NC[C@H]1CC[C@@H](CC1)C(O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291434B8630>,63.32,157.11027872,0.6238523859342106,3,2,0.8361000000000001,42.13820000000001
COc1ccc(\C=C\C(=O)Nc2ccccc2C(O)=O)cc1OC,<rdkit.Chem.rdchem.Mol object at 0x00000291434B8690>,84.86,327.11067264400043,0.7966277714413199,5,2,3.0539000000000014,90.61100000000003
COc1ccc(\C=C\C(=O)Nc2ccccc2C(O)=O)cc1OC,<rdkit.Chem.rdchem.Mol object at 0x00000291434B86F0>,84.86,327.11067264400043,0.7966277714413199,5,2,3.0539000000000014,90.61100000000003
COc1ccc(\C=C\C(=O)Nc2ccccc2C(O)=O)cc1OC,<rdkit.Chem.rdchem.Mol object at 0x00000291434B8750>,84.86,327.11067264400043,0.7966277714413199,5,2,3.0539000000000014,90.61100000000003
COc1ccc(\C=C\C(=O)Nc2ccccc2C(O)=O)cc1OC,<rdkit.Chem.rdchem.Mol object at 0x00000291434B87B0>,84.86,327.11067264400043,0.7966277714413199,5,2,3.0539000000000014,90.61100000000003
COc1ccc(\C=C\C(=O)Nc2ccccc2C(O)=O)cc1OC,<rdkit.Chem.rdchem.Mol object at 0x00000291434B8810>,84.86,327.11067264400043,0.7966277714413199,5,2,3.0539000000000014,90.61100000000003
CCCCC\C=C/C=C/CCCCCCCCC(O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291434B8870>,37.3,280.2402302640007,0.3182616134760953,2,1,5.884500000000005,86.99380000000006
CCCCCCCC\C=C\C(O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291434B88D0>,37.3,184.14632988,0.463551318528016,2,1,3.3778000000000015,54.768800000000034
OC(=O)C1CCC(CC1)c1cc2cccnc2c(n1)-c1cccc(F)c1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B8930>,63.08,350.14305606800053,0.7372505083317105,4,1,4.794300000000004,97.26680000000005
OC\C=C\C(O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291434B8990>,57.53,102.031694052,0.46706339709247924,3,2,-0.3805000000000001,23.861599999999992
COc1ccc(cc1)\C=C\C(O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291434B89F0>,46.53,178.06299418,0.7175750567911855,3,1,1.793,49.663800000000016
N[C@H]1C[C@@H]1c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000291434B8A50>,26.02,133.089149352,0.6169364851642573,1,1,1.5011999999999999,41.775400000000026
